Sample_name,Num_of_http_request,Num of get request,Num of post request,Num requests between first html response and malware response,Time between first html response and malware response,if_there_other_format_between_exe_html,download_malware_time,if exist fake_format(Pretending action),if exist refer_header_for_malware_request,entropy_of_downloadmalware_url,request_parameters,request_parameters_length,Get or Post request,Have_exe_file,entropy_of_exe_file,suspicious functions,vt positive results,Domain_name,availability,DN entropy,creation date,expiration date,lifetime,country,emails entropy,result
2014/04/17/2014-04-17-Magnitude-EK-traffic,160,72,8,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/17/2014-04-17-Magnitude-EK-traffic,320,144,16,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/18/2014-04-18-Fiesta-EK-traffic,128,60,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/20/2014-04-20-Sweet-Orange-EK-traffic,96,48,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/22/2014-04-22-Angler-EK-traffic-04,32,16,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,21,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/22/2014-04-22-Angler-EK-traffic-04,64,32,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,21,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/22/2014-04-22-Angler-EK-traffic-04,112,52,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,21,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/22/2014-04-22-Angler-EK-traffic-04,176,80,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,22,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/23/2014-04-23-Goon-EK-traffic,136,68,0,57,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.482933157,1,9,FALSE,TRUE,7.425705076,0,50,ekoplanowanie.pl,0,0.40625,1265385542,1517846342,252460800,,,0
2014/04/24/2014-04-24-fake-flash-updater,240,116,4,89,0:00:00,FALSE,0:00:00,FALSE,FALSE,0.496200911,1,21,FALSE,TRUE,7.208918754,1,52,arkinsoftware.in,0,0.4375,,,,356,0,0
2014/04/26/2014-04-26-Magnitude-EK-traffic,552,276,0,195,0:00:03,FALSE,0:00:00,FALSE,FALSE,0.482636985,1,32,FALSE,TRUE,7.387083438,1,52,193.169.245.5,0,0.359142573,,,,,,0
2014/04/27/2014-04-27-Nuclear-EK-traffic,200,96,4,83,0:04:02,TRUE,0:00:00,FALSE,FALSE,0.525211602,1,15,FALSE,TRUE,6.689469863,2,49,1315620091-6.babyserr.ru,0,0.48192357,,,,,,0
2014/04/28/2014-04-28-fake-flash-updater-traffic-04,40,20,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/28/2014-04-28-fake-flash-updater-traffic-04,112,52,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/28/2014-04-28-fake-flash-updater-traffic-04,168,76,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/28/2014-04-28-fake-flash-updater-traffic-04,240,112,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/28/2014-04-28-fake-flash-updater-traffic-04,488,236,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/28/2014-04-28-fake-flash-updater-traffic-04,624,304,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/28/2014-04-28-fake-flash-updater-traffic-04,1040,512,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,-1,-1,50,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/29/2014-04-29-fake-flash-updater-03,56,28,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,3.312669379,2,53,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/29/2014-04-29-fake-flash-updater-03,176,88,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,3.312669379,2,55,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/29/2014-04-29-fake-flash-updater-03,512,256,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,3.312669379,2,55,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/29/2014-04-29-fake-flash-updater-03,976,488,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,3.312669379,2,55,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/30/2014-04-30-Magnitude-EK-traffic,256,12,116,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/04/30/2014-04-30-Magnitude-EK-traffic,448,108,116,95,0:01:56,TRUE,0:00:00,FALSE,TRUE,0.521034748,1,23,FALSE,TRUE,-1,-1,58,activex.adobe.flash.player.transdisciplinar.info,0,0.504100799,1299754091,1520678891,220924800,250,0,0
2014/04/30/2014-04-30-Magnitude-EK-traffic,640,204,116,95,0:01:56,TRUE,0:00:00,FALSE,TRUE,0.521034748,1,23,FALSE,TRUE,-1,-1,58,activex.adobe.flash.player.transdisciplinar.info,0,0.504100799,1299754091,1520678891,220924800,250,0,0
2014/05/01/2014-05-01-Magnitude-EK-traffic,80,36,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,3.375895966,3,53,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/01/2014-05-01-Magnitude-EK-traffic,160,72,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,3.375895966,3,53,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/02/2014-05-02-Magnitude-EK-traffic,32,16,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/02/2014-05-02-Magnitude-EK-traffic,224,112,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/03/2014-05-03-fake-Flash-updater-traffic,112,48,8,17,0:00:00,FALSE,0:00:00,FALSE,FALSE,0.496200911,1,21,FALSE,TRUE,-1,-1,56,arkinsoftware.in,0,0.4375,,,,356,0,0
2014/05/03/2014-05-03-fake-Flash-updater-traffic,168,76,8,17,0:00:00,FALSE,0:00:00,FALSE,FALSE,0.496200911,1,21,FALSE,TRUE,-1,-1,56,arkinsoftware.in,0,0.4375,,,,356,0,0
2014/05/04/2014-05-04-Angler-EK-traffic-02,592,280,16,273,0:00:06,TRUE,0:00:00,TRUE,FALSE,0.682496694,1,77,FALSE,TRUE,7.930246514,2,51,three.mdfckel.biz,1,0.46126456,,,,,,0
2014/05/04/2014-05-04-Angler-EK-traffic-02,1184,560,32,273,0:00:06,TRUE,0:00:00,TRUE,FALSE,0.682496694,1,77,FALSE,TRUE,7.930246514,2,51,three.mdfckel.biz,1,0.46126456,,,,,,0
2014/05/05/2014-05-05-Sweet-Orange-EK-traffic,208,96,8,69,0:00:07,TRUE,0:00:00,FALSE,FALSE,0.485057052,1,11,FALSE,TRUE,6.359074833,2,56,blessings-4u.com,0,0.462852441,1281931200,1534392000,252460800,840,0.446558678,0
2014/05/06/2014-05-06-FlashPack-EK-traffic,192,88,8,91,0:00:09,TRUE,0:00:00,TRUE,FALSE,0.564997067,1,17,FALSE,TRUE,7.835034083,5,47,5tcq1yyzey8kafdq1nmvqtw.lchhmba.com,1,0.537519142,,,,,,0
2014/05/07/2014-05-07-sandbox-analysis-of-Angler-EK-malware-payload,96,44,4,43,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.680921106,1,77,FALSE,TRUE,-1,-1,54,dk2w.lanapyxefyfppw.com,1,0.485255639,,,,,,0
2014/05/07/2014-05-07-sandbox-analysis-of-Angler-EK-malware-payload,944,452,20,245,0:00:22,TRUE,0:00:00,FALSE,FALSE,0.685090923,3,110,FALSE,TRUE,6.767728262,1,54,favoros19.info,0,0.415607877,,,,,,0
2014/05/07/2014-05-07-sandbox-analysis-of-Angler-EK-malware-payload,1064,456,76,245,0:00:22,TRUE,0:00:00,FALSE,FALSE,0.685090923,3,110,FALSE,TRUE,6.767728262,1,54,favoros19.info,0,0.415607877,,,,,,0
2014/05/08/2014-05-08-Nuclear-EK-traffic,616,288,20,177,0:00:30,TRUE,0:00:00,FALSE,FALSE,0.556800169,1,30,FALSE,TRUE,6.225902183,1,49,denounce.verybutts.com,0,0.462230735,1392094800,1518325200,126230400,124,0.446558678,0
2014/05/08/2014-05-08-Nuclear-EK-traffic,960,440,40,109,0:00:28,TRUE,0:00:00,FALSE,FALSE,0.562004009,1,28,FALSE,TRUE,5.930513315,2,50,dip.becomeafloridian.com,0,0.461090237,1136350800,1515042000,378691200,840,0.446558678,0
2014/05/09/2014-05-09-Fiesta-EK-traffic,264,124,8,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/10/2014-05-10-Rig-EK-traffic,64,32,0,29,0:00:13,TRUE,0:00:00,FALSE,FALSE,0.70590323,4,124,FALSE,TRUE,7.624044996,1,54,buiadnaiuayf.ml,0,0.415403936,,,,,,0
2014/05/11/2014-05-11-FlashPack-EK-traffic,216,104,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/11/2014-05-11-FlashPack-EK-traffic,272,132,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/11/2014-05-11-FlashPack-EK-traffic,392,192,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/11/2014-05-11-FlashPack-EK-traffic,440,216,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/11/2014-05-11-FlashPack-EK-traffic,496,244,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/11/2014-05-11-FlashPack-EK-traffic,784,384,8,137,0:00:21,TRUE,0:00:00,FALSE,FALSE,0.537780003,1,25,FALSE,TRUE,6.789851466,2,53,dg9sdgykl.trade-e.com,0,0.485022501,1466827200,1498363200,31536000,,0.455027999,0
2014/05/12/2014-05-12-Fiesta-EK-traffic,208,96,8,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/13/2014-05-13-Nuclear-EK-traffic,104,48,4,43,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.69418861,1,77,FALSE,TRUE,3.62152656,3,52,one.fdsfgsgdvsd.biz,1,0.428952942,,,,,,0
2014/05/13/2014-05-13-Nuclear-EK-traffic,192,88,8,33,0:00:18,TRUE,0:00:00,FALSE,FALSE,0.523640685,1,27,FALSE,TRUE,6.542136671,1,54,full.409cremate.com,1,0.465201456,,,,,,0
2014/05/14/2014-05-14-sandbox-traffic-on-fake-Flash-player,464,232,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/14/2014-05-14-sandbox-traffic-on-fake-Flash-player,920,460,0,165,0:06:40,TRUE,0:00:00,FALSE,FALSE,0.689327549,3,110,FALSE,TRUE,6.826169117,2,55,alterbee.cf,0,0.378396143,,,,,0,0
2014/05/14/2014-05-14-sandbox-traffic-on-fake-Flash-player,1016,500,8,165,0:06:40,TRUE,0:00:00,FALSE,FALSE,0.689327549,3,110,FALSE,TRUE,6.826169117,2,55,alterbee.cf,0,0.378396143,,,,,0,0
2014/05/16/2014-05-16-Rig-EK-traffic,40,20,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/16/2014-05-16-Rig-EK-traffic,424,212,0,115,0:00:10,TRUE,0:00:00,FALSE,FALSE,0.672911776,3,113,FALSE,TRUE,7.049382617,0,56,restartbee.ml,0,0.378373342,,,,,0,0
2014/05/16/2014-05-16-Rig-EK-traffic,536,264,4,41,0:00:13,TRUE,0:00:00,FALSE,FALSE,0.56377204,1,30,FALSE,TRUE,6.719750635,4,53,hospitality.medicalbodydonations.org,0,0.493899297,1254901713,1507362513,252460800,840,0,0
2014/05/16/2014-05-16-Rig-EK-traffic,576,284,4,41,0:00:13,TRUE,0:00:00,FALSE,FALSE,0.56377204,1,30,FALSE,TRUE,6.719750635,4,53,hospitality.medicalbodydonations.org,0,0.493899297,1254901713,1507362513,252460800,840,0,0
2014/05/16/2014-05-16-Rig-EK-traffic,960,476,4,115,0:00:10,TRUE,0:00:00,FALSE,FALSE,0.672911776,3,113,FALSE,TRUE,7.049382617,0,56,restartbee.ml,0,0.378373342,,,,,0,0
2014/05/17/2014-05-17-fake-Flash-updater-traffic,80,36,4,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/17/2014-05-17-fake-Flash-updater-traffic,320,156,4,113,0:00:37,FALSE,0:00:00,FALSE,FALSE,0.500283501,1,17,FALSE,TRUE,6.7481061,14,48,preud-homme.be,0,0.415607877,,,,,,0
2014/05/18/2014-05-18-Fiesta-EK-traffic,440,196,24,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/19/2014-05-19-FlashPack-EK-traffic,312,156,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,5.835148735,0,46,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/19/2014-05-19-FlashPack-EK-traffic,968,480,4,0,0,TRUE,0:00:00,TRUE,FALSE,0.493068602,1,18,FALSE,TRUE,6.830935585,2,58,preud-homme.be,0,0.415607877,,,,,,0
2014/05/19/2014-05-19-FlashPack-EK-traffic,1192,584,12,105,0:14:11,TRUE,0:00:00,TRUE,FALSE,0.572224702,1,17,FALSE,TRUE,7.802545221,5,49,ley9nbu9c4c5r3oie3819it.ns1.bayandovmeci.com,0,0.544561561,1292907600,1513832400,220924800,792,0.446558678,0
2014/05/20/2014-05-20-Rig-EK-traffic,144,72,0,45,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.690155219,4,127,FALSE,TRUE,6.776246862,1,56,voorelkaarinzuid.nl,0,0.452043561,,,,528,,0
2014/05/21/2014-05-21-Sweet-Orange-EK-traffic,112,56,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/21/2014-05-21-Sweet-Orange-EK-traffic,320,160,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/22/2014-05-22-Fiesta-EK-traffic-03,112,56,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/22/2014-05-22-Fiesta-EK-traffic-03,312,156,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/22/2014-05-22-Fiesta-EK-traffic-03,408,204,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/23/2014-05-23-Blackhole-EK-traffic,344,168,0,169,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.702356394,1,73,FALSE,TRUE,7.345213243,0,57,dgw.tumijilpwq.net,1,0.465685076,,,,,,0
2014/05/23/2014-05-23-Blackhole-EK-traffic,696,340,0,163,0:00:24,TRUE,0:00:00,FALSE,FALSE,0.687720375,1,73,FALSE,TRUE,7.345213243,0,57,dgw.tumijilpwq.net,1,0.465685076,,,,,,0
2014/05/23/2014-05-23-Blackhole-EK-traffic,1040,508,0,169,0:00:01,TRUE,0:00:00,FALSE,FALSE,0.706641306,1,73,FALSE,TRUE,7.345213243,0,57,dgw.tumijilpwq.net,1,0.465685076,,,,,,0
2014/05/23/2014-05-23-Blackhole-EK-traffic,1136,556,0,37,0:00:30,TRUE,0:00:00,FALSE,FALSE,0.523248255,5,65,FALSE,TRUE,-1,-1,57,black1.wha.la,0,0.378373342,2,2,,840,0.453125,0
2014/05/24/2014-05-24-FlashPack-EK-traffic,208,100,4,93,0:00:16,TRUE,0:00:00,TRUE,FALSE,0.589194851,1,17,FALSE,TRUE,7.845313234,5,50,g07a1kxcnp83x1z21fjvqtw.parfumleri.org,0,0.58523509,1458607056,1521679056,63072000,840,0.421694665,0
2014/05/25/2014-05-25-Angler-EK-traffic,200,84,16,83,0:00:12,TRUE,0:00:00,FALSE,FALSE,0.450323592,1,12,FALSE,TRUE,7.095953325,5,51,freepicscenter.pw,0,0.407991675,2,2,,44,0.582128972,0
2014/05/26/2014-05-26-Nuclear-EK-traffic,240,104,16,71,0:00:27,TRUE,0:00:00,FALSE,FALSE,0.517405192,1,17,FALSE,TRUE,6.79389407,5,50,3655320711-4.temenopbg.ru,0,0.530482033,,,,,,0
2014/05/27/2014-05-27-Fiesta-EK-traffic,544,264,8,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/27/2014-05-27-Fiesta-EK-traffic,656,320,8,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/28/2014-05-28-cryptowall-infection-on-VM,168,48,36,27,0:00:00,TRUE,0:00:00,FALSE,FALSE,0.489358289,1,12,FALSE,TRUE,6.788883783,5,52,fe4a6513.pw,0,0.432428963,,,,,,0
2014/05/28/2014-05-28-cryptowall-infection-on-VM,288,108,36,27,0:00:00,TRUE,0:00:00,FALSE,FALSE,0.489358289,1,12,FALSE,TRUE,6.788883783,5,52,fe4a6513.pw,0,0.432428963,,,,,,0
2014/05/28/2014-05-28-cryptowall-infection-on-VM,424,176,36,63,0:01:37,TRUE,0:00:00,FALSE,FALSE,0.662944878,1,73,FALSE,TRUE,6.62377901,6,51,epbh-recoiloperated.azpoolservicegilbert.org,0,0.486021493,,,,,,0
2014/05/28/2014-05-28-cryptowall-infection-on-VM,544,236,36,57,0:01:57,TRUE,0:00:00,FALSE,FALSE,0.69100929,1,73,FALSE,TRUE,6.62377901,6,51,edinburghissapangermanic.azpoolservicemesa.com,0,0.502962313,1387602000,1513832400,126230400,840,0.446558678,0
2014/05/28/2014-05-28-cryptowall-infection-on-VM,568,236,48,57,0:01:57,TRUE,0:00:00,FALSE,FALSE,0.69100929,1,73,FALSE,TRUE,6.62377901,6,51,edinburghissapangermanic.azpoolservicemesa.com,0,0.502962313,1387602000,1513832400,126230400,840,0.446558678,0
2014/05/29/2014-05-29-FlashPack-EK-traffic,152,72,4,61,0:00:11,TRUE,0:00:00,FALSE,FALSE,0.558082717,1,31,FALSE,TRUE,6.979111692,2,52,fahhdfg.uyy95.com,1,0.452109322,,,,,,0
2014/05/30/2014-05-30-Rig-EK-traffic,16,8,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/05/30/2014-05-30-Rig-EK-traffic,240,108,12,77,0:00:22,TRUE,0:00:00,FALSE,FALSE,0.701195231,4,124,FALSE,TRUE,6.846300939,9,56,whatsuupp.co.vu,0,0.415403936,,,,,,0
2014/06/01/2014-06-01-malware-payload-sandbox-analysis,24,8,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/01/2014-06-01-malware-payload-sandbox-analysis,168,80,4,45,0:00:23,TRUE,0:00:00,FALSE,FALSE,0.520247256,1,9,FALSE,TRUE,6.835956489,1,53,apteka-tas.com.ua,0,0.422697557,,,,,0.446558678,0
2014/06/01/2014-06-01-malware-payload-sandbox-analysis,192,92,4,45,0:00:23,TRUE,0:00:00,FALSE,FALSE,0.520247256,1,9,FALSE,TRUE,6.835956489,1,53,apteka-tas.com.ua,0,0.422697557,,,,,0.446558678,0
2014/06/02/2014-06-02-Nuclear-EK,8,0,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/02/2014-06-02-Nuclear-EK,104,48,4,33,0:00:01,TRUE,0:00:00,FALSE,FALSE,0.684094475,1,73,FALSE,TRUE,6.772962871,5,52,weaverfinch.sociolizer.com,0,0.476884034,1455253200,1518411600,63158400,840,0.446558678,0
2014/06/02/2014-06-02-Nuclear-EK,216,104,4,47,0:00:57,TRUE,0:00:00,FALSE,FALSE,0.552949643,1,27,FALSE,TRUE,6.658465417,0,51,grozam.hiperjogos.info,0,0.466519868,1326132519,1515521319,189388800,620,0,0
2014/06/03/2014-06-03-Angler-EK-traffic,8,0,4,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/03/2014-06-03-Angler-EK-traffic,64,28,4,13,0:00:20,TRUE,0:00:00,FALSE,FALSE,0.68020579,1,65,FALSE,TRUE,6.690386418,4,50,jugoslaavienfisun.dvdandgifts.co.za:2980,0,0.534695898,,,,,,0
2014/06/04/2014-06-04-Infinity-EK-traffic,712,344,12,269,0:03:55,TRUE,0:00:00,FALSE,FALSE,0.535310541,1,9,FALSE,TRUE,6.020657026,1,58,bcreativeworks.com,0,0.465685076,1230008400,1514005200,283996800,608,0.446558678,0
2014/06/05/2014-06-05-Fiesta-EK-traffic,208,88,16,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/06/2014-06-06-FlashPack-EK-traffic,296,144,4,121,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.594795746,1,16,FALSE,TRUE,6.941412879,1,56,spciolv24hka0e790vwizgm.addirectory.org,0,0.56367314,1318294370,1507683170,189388800,642,0.521058198,0
2014/06/07/2014-06-07-Fiesta-EK-traffic,144,72,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/08/2014-06-08-Infinity-EK-traffic,272,124,12,107,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.490241016,1,9,FALSE,TRUE,6.020657026,1,58,elitecad.gr,0,0.409701686,,,,,,0
2014/06/09/2014-06-09-Nuclear-EK-traffic,224,92,20,35,0:00:21,TRUE,0:00:00,FALSE,FALSE,0.561161231,1,30,FALSE,TRUE,5.764625638,1,54,bt.realwestchestercounty.com,0,0.472549336,1253419200,1505880000,252460800,840,0.446558678,0
2014/06/10/2014-06-10-FlashPack-EK-traffic,144,68,4,65,5:01:01,TRUE,0:00:00,FALSE,FALSE,0.586182008,1,17,FALSE,TRUE,6.945676176,1,51,vl65q7njutvgbgbq6n127pw.arcadehaven.co.uk,1,0.56292707,,,,,,0
2014/06/11/2014-06-11-Fiesta-EK-traffic,48,24,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/11/2014-06-11-Fiesta-EK-traffic,168,84,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/12/2014-06-12-Sweet-Orange-EK-traffic,24,12,0,11,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.55719691,1,9,FALSE,TRUE,6.775736782,1,55,img.lawandmarket.org:16122,0,0.507002604,,,,,,0
2014/06/13/2014-06-13-Fake-flash-updater-traffic,72,36,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/14/2014-06-14-Fiesta-EK-traffic,120,60,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2014/06/15/2014-06-15-Nuclear-EK-traffic,56,24,4,11,0:00:14,TRUE,0:00:00,FALSE,FALSE,0.554949186,1,30,FALSE,TRUE,7.053032066,4,49,certificat.englewoodfloridarealtor.com,0,0.467227513,1133413200,1543640400,410227200,840,0.446558678,0
2014/06/16/2014-06-16-FlashPack-EK-traffic-second-run,96,48,0,43,0:00:20,TRUE,0:00:00,FALSE,FALSE,0.500758889,1,4,FALSE,TRUE,6.978743441,11,52,vuileto.heribertomartinez.com,0,0.473542652,1067403600,1509249600,441846000,724,0.398737269,0
2014/06/16/2014-06-16-FlashPack-EK-traffic-second-run,136,68,0,19,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.489247144,1,4,FALSE,TRUE,6.838526149,11,51,vuileto.dugera.com,0,0.465685076,1102654800,1512882000,410227200,440,0.446558678,0
2014/06/17/2014-06-17-Magnitude-EK-traffic-second-run,336,80,88,89,0:00:04,TRUE,0:00:00,FALSE,FALSE,0.420119657,1,32,FALSE,TRUE,7.24079291,4,51,212.38.166.94,0,0.359142573,,,,,,0
2014/06/17/2014-06-17-Magnitude-EK-traffic-second-run,608,164,140,91,0:00:13,TRUE,0:00:00,FALSE,FALSE,0.567284941,1,35,FALSE,TRUE,7.24079291,4,51,6ba2a.20b.3a2.b0c.8dab84.7da44c1.89c.57.mupqsuar.intoengineered.in,0,0.548620521,,,,,,0
2014/06/18/2014-06-18-fake-Flash-installer-traffic,136,64,4,21,1:03:44,FALSE,0:00:00,FALSE,FALSE,0.493068602,1,18,FALSE,TRUE,7.10353474,0,53,preud-homme.be,0,0.415607877,,,,,,0
2014/06/18/2014-06-18-fake-Flash-installer-traffic,256,124,4,49,0:01:30,FALSE,0:00:00,FALSE,FALSE,0.50728603,1,19,FALSE,TRUE,6.581379398,0,49,updateplugin.azurewebsites.net,0,0.475363766,1327381200,1516770000,189388800,840,0.487198366,0
2014/06/19/2014-06-19-Nuclear-EK-traffic,64,28,0,7,0:00:14,TRUE,0:00:00,FALSE,FALSE,0.5572715,1,15,FALSE,TRUE,7.746630797,4,55,2624633428-6.disbarmentscore.co7.us,0,0.530376285,1469760999,1501214399,31453400,,,0
